issue_url,issue_label,issue_number,issue_date,piece_title,piece_url,author,type
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,The Machine™,http://evergreenreview.com/read/the-machine/,Chavisa Woods,
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,Life’s a Ratchet,http://evergreenreview.com/read/lifes-a-ratchet/,Todd Anderson,
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,Clocking Candy’s Contradictions,http://evergreenreview.com/read/clocking-candys-contradictions/,Eve Morgan,
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,Tree and Other Poems,http://evergreenreview.com/read/tree-and-other-poems/,Brian Swann,Poems
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,"A Kurdish family in aspic: Ebru Ojen’s Lojman, the future",http://evergreenreview.com/read/a-kurdish-family-in-aspic-ebru-ojen-lojman/,Sébastien Bernard,
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,The Rest Cure for Common Whores and Other Poems,http://evergreenreview.com/read/the-rest-cure-for-common-whores/,Kale Hensley,Poems
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,Stronghold,http://evergreenreview.com/read/stronghold/,Belén Fernández,
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,Two Poems,http://evergreenreview.com/read/reading-in-bed/,Max Cavitch,Poems
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,The Minutes of the December Meeting,http://evergreenreview.com/read/the-minutes-of-the-december-meeting/,Eleanor Alper,
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,Digging Quartz and Other Poems,http://evergreenreview.com/read/digging-quartz-and-other-poems/,Hayley Phillips,Poems
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,The Book Lovers,http://evergreenreview.com/read/the-book-lovers/,Steve Aylett,
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,The Fruit Fly and Other Poems,http://evergreenreview.com/read/the-fruit-fly-and-other-poems/,Selen Ozturk,Poems
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,Crooked and Loose,http://evergreenreview.com/read/crooked-and-loose/,Keller Easterling,
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,CnN,http://evergreenreview.com/watch/cnn/,Bugsy Gabriel,
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,The Assistant,http://evergreenreview.com/read/the-assistant/,Alyssa Bianca-Pavley,
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,Blue Monkeys,http://evergreenreview.com/read/blue-monkeys/,David Kinloch,
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,On the foreignness of familiarity,http://evergreenreview.com/read/on-the-foreignness-of-familiarity/,Amina Alaoui Soulimani,
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,She Forgets and Other Poems,http://evergreenreview.com/read/she-forgets-and-other-poems/,Vonani Bila,Poems
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,Heaven Knows,http://evergreenreview.com/read/heaven-knows/,Ed Pavlić,
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,Martyred mother and Other Poems,http://evergreenreview.com/read/martyred-mother-and-other-poems/,Nelson Ratau,Poems
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,Sea Breeze,http://evergreenreview.com/read/sea-breeze/,Kevin C. Pyle,
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,Sonnet I Never Knew You At All and Other Poems,http://evergreenreview.com/read/sonnet-i-never-knew-you-at-all-and-other-poems/,Adam Spiegelman,Poems
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,Narrating Palestine,http://evergreenreview.com/read/narrating-palestine/,Refaat Alareer,
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,My Year of Magical Realism,http://evergreenreview.com/read/my-year-of-magical-realism/,Nur Turkmani,
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,"Homefront: Notes on Gaza, Language, Family, and the Art World",http://evergreenreview.com/read/homefront-notes-on-gaza-language-family-and-the-art-world/,Ru Marshall,
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,Learning Arabic,http://evergreenreview.com/read/learning-arabic/,Laura Kraftowitz,
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,Crackpots and Visionaries: Tales of Madness in the Shadow of the Guillotine,http://evergreenreview.com/read/crackpots-and-visionaries/,Ann Lewinson,
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,Thamsanqa’s Groove / Ziyakhala,http://evergreenreview.com/read/thamsanqas-groove-and-ziyakhala/,Sandile Ngidi,
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,Poppet,http://evergreenreview.com/read/poppet/,Tate Gieselmann,
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,Tribute to the fallen and Other Poems,http://evergreenreview.com/read/tribute-to-the-fallen-and-other-poems/,Gudani Ramikosi Bila,Poems
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,Tell Me Truly of My Dear Child If You Have Seen Her Anywhere,http://evergreenreview.com/read/fruit-of-the-dead/,Rachel Lyon,
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,A Lien on Our Minds and Bodies,http://evergreenreview.com/read/a-lien-on-our-minds-and-bodies/,Chiemeziem Everest Udochukwu,
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,River to the River and Other Poems,http://evergreenreview.com/read/river-to-the-river-and-other-poems/,Mphutlane wa Bofelo,Poems
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,Delusions of Authenticity and Certainty,http://evergreenreview.com/read/delusions-of-authenticity-and-certainty/,Joseph Cuomo,
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,Word and Object and Other Poems,http://evergreenreview.com/read/word-and-object-and-other-poems/,R. A. Briggs,Poems
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,The Girls of Cottage Grove,http://evergreenreview.com/read/the-girls-of-cottage-grove/,Jane Marchant,
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,"To my Nephew, Who Just Turned 13 (Letter to Teenage Version of Myself) and Other Poems",http://evergreenreview.com/read/to-my-nephew-who-just-turned-13/,D.M. Aderibigbe,Poems
http://evergreenreview.com/fw24/,F/W,,Fall / Winter 2024,Sex in a Warzone,http://evergreenreview.com/read/sex-in-a-warzone/,Ada Tourette,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,From “more than anything”,http://evergreenreview.com/more-than-anything-africa-wayne/,Africa Wayne,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,[DAS VIDEOSPIEL] Beautiful Suffering,http://evergreenreview.com/read/das-videospiel-beautiful-suffering/,Alice Maynwaring,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,HEXALOGY OF HAGSPLOITATION: Hepzibah 11.21.25,http://evergreenreview.com/read/hexalogy-of-hagsploitation/,Sibyl Kempson,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,D.C. Repro,http://evergreenreview.com/read/dc-repro/,Marc Ganzglass,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,Son of a Natural Man,http://evergreenreview.com/read/son-of-a-natural-man/,Reggie Scott Young,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,Origins According to Stone Swimmer and Other Poems,http://evergreenreview.com/read/origins-according-to-stone-swimmer/,Michael Garrigan,poems
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,Baseball,http://evergreenreview.com/read/baseball/,Kathy Joyce,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,Robbie gave you a blush pink crystal and Other Poems,http://evergreenreview.com/read/robbie-gave-you-a-pink-blush-crystal/,Marisa Crawford,poems
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,Silent Upon a Peak,http://evergreenreview.com/read/silent-upon-a-peak/,Belén Fernández,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,Rail-track Radio Station,http://evergreenreview.com/read/rail-track-radio-station/,Mbzio Chirasha,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,The Four Stages of Cruelty (after Hogarth),http://evergreenreview.com/read/the-four-stages-of-cruelty-after-hogarth/,Sue Coe,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,The Witness of Nina Mvungi,http://evergreenreview.com/read/the-witness-of-nina-mvungi/,"Esther Karin Mngodo, Jay Boss Rubin",
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,Pizza Space-Time,http://evergreenreview.com/read/pizza-space-time/,"Gabriel Abrantes, João Marçal",
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,Witch Hunts,http://evergreenreview.com/read/witch-hunts/,Terese Svoboda,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,Infamy and Other Poems,http://evergreenreview.com/read/infamy-and-other-poems/,Daemond Arrindell,poems
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,Facing the Unspeakable: An Interview with Zanele Muholi,http://evergreenreview.com/read/facing-the-unspeakable-an-interview-with-zanele-muholi/,Sandile Ngidi,interview
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,Wash Away,http://evergreenreview.com/read/wash-away/,Yewande Omotoso,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,You are in a museum,http://evergreenreview.com/read/you-are-in-a-museum/,Luke O'Neil,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,The Dinner Party from Hell,http://evergreenreview.com/read/the-dinner-party-from-hell/,Kate Durbin,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,The Music Teacher,http://evergreenreview.com/read/the-music-teacher/,Rebecca Brown,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,When the end begins and Other Poems,http://evergreenreview.com/read/when-the-end-begins-and-other-poems/,Makhosazana Xaba,poems
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,Ford for Mayor,http://evergreenreview.com/read/ford-for-mayor/,Zack Ford,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,From the Soul: On the Life & Music of Jesse Powell,http://evergreenreview.com/read/from-the-soul-on-the-life-and-music-of-jesse-powell/,Michael A. Gonzales,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,Mother Nature Doesn’t Care If You’re Ignorant,http://evergreenreview.com/read/mother-nature-doesnt-care-if-youre-ignorant/,Jerome Ellison Murphy,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,Riyadh-a Yadda Yadda,http://evergreenreview.com/read/riyadh-a-yadda-yadda/,Jaye McBride,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,Afụnwaelotanna,http://evergreenreview.com/read/afunwaelotanna/,Chinonso Nzeh,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,[DAS VIDEOSPIEL] Bad Apple,http://evergreenreview.com/read/bad-apple/,Nat Mesnard,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,At the Grave of Walter Mondale and Other Poems,http://evergreenreview.com/read/at-the-grave-of-walter-mondale/,Stephanie Burt,poems
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,Arewa Boys,http://evergreenreview.com/read/arewa-boys/,Hussani Abdulrahim,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,Patterner and Other Poems,http://evergreenreview.com/read/patterner-and-other-poems/,Jeremy Radin,poems
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,My Heart and the Parts of You That Break,http://evergreenreview.com/read/my-heart-and-the-parts-of-you-that-break/,Michelle Enehiwealu Iruobe,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,Carrie Yamaoka: See-saw,http://evergreenreview.com/read/carrie-yamaoka-see-saw/,"Adam Simon, Carrie Yamaoka",
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,If Bruce Springsteen was a lesbian,http://evergreenreview.com/read/if-bruce-springsteen-was-a-lesbian/,Lara Alonso Corona,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,A Kilo of My Husband,http://evergreenreview.com/read/a-kilo-of-my-husband/,Helsea Ikwanga,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,Adult and Other Poems,http://evergreenreview.com/read/adult-and-other-poems/,Thomas Sayers Ellis,poems
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,Boxthorn,http://evergreenreview.com/read/boxthorn/,Jason Schwartz,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,Bioluminescence and Other Poems,http://evergreenreview.com/read/bioluminescence-and-other-poems/,Gregory Powell,poems
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,The Picture of Iris Owen,http://evergreenreview.com/read/the-picture-of-iris-owen/,Jaime Manrique,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,Schizophrenic Racism,http://evergreenreview.com/read/schizophrenic-racism/,Allen M. Price,
http://evergreenreview.com/fw25/,Fall / Winter 2025-2026,,Fall / Winter 2025-2026,An Interview with Sahar Delijani,http://evergreenreview.com/read/an-interview-with-sahar-delijani/,"Porochista Khakpour, Sahar Delijani",interview
http://evergreenreview.com/ss23/,Spring / Summer,,S/S 2023,Sugar Daddy,http://evergreenreview.com/read/sugar-daddy/,Pete Prokesch,
http://evergreenreview.com/ss23/,Spring / Summer,,S/S 2023,The Secret Affinities of Pollen and other Poems,http://evergreenreview.com/read/the-secret-affinities-of-pollen-and-other-poems/,Marc Vincenz,Poems
http://evergreenreview.com/ss23/,Spring / Summer,,S/S 2023,Tom Brady’s Hat,http://evergreenreview.com/read/tom-bradys-hat/,Michael Guinzburg,
http://evergreenreview.com/ss23/,Spring / Summer,,S/S 2023,Responsibility and other Poems,http://evergreenreview.com/read/responsibility-and-other-poems/,Sara Elkamel,Poems
http://evergreenreview.com/ss23/,Spring / Summer,,S/S 2023,Please Give the Dead Man His Son,http://evergreenreview.com/read/please-give-the-dead-man-his-son/,Ikechukwu Ogbu,
http://evergreenreview.com/ss23/,Spring / Summer,,S/S 2023,Hand-to-Hand and other Poems,http://evergreenreview.com/read/hand-to-hand-and-other-poems/,Patrick Walsh,Poems
http://evergreenreview.com/ss23/,Spring / Summer,,S/S 2023,The Bath,http://evergreenreview.com/read/the-bath/,Bo Huston,
http://evergreenreview.com/ss23/,Spring / Summer,,S/S 2023,Afterword (The Dream Life),http://evergreenreview.com/read/the-dream-life-afterword/,Rebecca Brown,Afterword
http://evergreenreview.com/ss23/,Spring / Summer,,S/S 2023,The Dream Life (Excerpt),http://evergreenreview.com/read/the-dream-life-excerpt/,Bo Huston,Excerpt
http://evergreenreview.com/ss23/,Spring / Summer,,S/S 2023,Three Amulet Stories,http://evergreenreview.com/read/three-amulet-stories/,Roberta Allen,Stories
http://evergreenreview.com/ss23/,Spring / Summer,,S/S 2023,Five Poems,http://evergreenreview.com/read/five-poems/,Sterling Plumpp,Poems
http://evergreenreview.com/ss23/,Spring / Summer,,S/S 2023,Marcus and Irina,http://evergreenreview.com/read/marcus-and-irina/,Marta Karpuk,
http://evergreenreview.com/ss23/,Spring / Summer,,S/S 2023,Black Panther: Wakanda Forever— Eternal Return of the Afro-Horn,http://evergreenreview.com/read/black-panther-wakanda-forever-eturnal-return-of-the-afro-horn/,Grégory Pierrot,
http://evergreenreview.com/ss23/,Spring / Summer,,S/S 2023,The Man at the Door,http://evergreenreview.com/read/the-man-at-the-door/,Helsea Ikwanga,
http://evergreenreview.com/ss23/,Spring / Summer,,S/S 2023,Swimming,http://evergreenreview.com/read/swimming/,Lena King,
http://evergreenreview.com/ss23/,Spring / Summer,,S/S 2023,The Iran Issue,http://evergreenreview.com/read/the-iran-issue/,Porochista Khakpour,
http://evergreenreview.com/ss23/,Spring / Summer,,S/S 2023,You Only Leave Once,http://evergreenreview.com/read/you-only-leave-once/,Masi Abolhassan,
http://evergreenreview.com/ss23/,Spring / Summer,,S/S 2023,Prophet Nina,http://evergreenreview.com/read/prophet-nina/,Nina Ruth Mir,
http://evergreenreview.com/ss23/,Spring / Summer,,S/S 2023,The Translator Speaks in Her Own Voice,http://evergreenreview.com/read/the-translator-speaks-in-her-own-voice/,Zara Houshmand,
http://evergreenreview.com/ss23/,Spring / Summer,,S/S 2023,Fariba Hajamadi: Reimagining Home,http://evergreenreview.com/read/fariba-hajamadi-reimagining-home/,Fariba Hajamadi,
http://evergreenreview.com/ss23/,Spring / Summer,,S/S 2023,"Women, Life, Freedom: How the Oneness of Iranians Trumps the Contradictions of the Islamic Republic",http://evergreenreview.com/read/women-life-freedom/,Mohammad Hakima,
http://evergreenreview.com/ss23/,Spring / Summer,,S/S 2023,"Mountains May Not Reach Each Other, But People Do Kooh be kooh nemirese, vali adam be adam mirese",http://evergreenreview.com/read/mountains-may-not-reach-eachother-but-people-do/,Golafarin Razi,
http://evergreenreview.com/ss23/,Spring / Summer,,S/S 2023,Hearts Have Paths to One Another Del be del rah dareh,http://evergreenreview.com/read/hearts-have-paths-to-one-another/,Golafarin Razi,
http://evergreenreview.com/ss23/,Spring / Summer,,S/S 2023,This World is Only Lasts Two Days: Donya Hamin Doh Ruze,http://evergreenreview.com/read/this-world-is-only-lasts-two-days/,Golafarin Razi,
http://evergreenreview.com/ss23/,Spring / Summer,,S/S 2023,Second Grade,http://evergreenreview.com/read/second-grade/,Neda Toloui-Semnani,
